RR Interval [ms],Time
699.21875,2019-11-06 11:37:26.623
707.03125,2019-11-06 11:37:27.330
675.78125,2019-11-06 11:37:28.006
678.7109375,2019-11-06 11:37:28.685
693.359375,2019-11-06 11:37:29.378
669.921875,2019-11-06 11:37:30.048
654.296875,2019-11-06 11:37:30.702
667.96875,2019-11-06 11:37:31.370
704.1015625,2019-11-06 11:37:32.074
764.6484375,2019-11-06 11:37:32.839
772.4609375,2019-11-06 11:37:33.611
767.578125,2019-11-06 11:37:34.379
723.6328125,2019-11-06 11:37:35.103
