RR Interval [ms],Time
660.15625,2019-11-06 10:35:08.680
662.109375,2019-11-06 10:35:09.342
666.015625,2019-11-06 10:35:10.008
665.0390625,2019-11-06 10:35:10.673
666.015625,2019-11-06 10:35:11.339
657.2265625,2019-11-06 10:35:11.996
652.34375,2019-11-06 10:35:12.649
661.1328125,2019-11-06 10:35:13.310
668.9453125,2019-11-06 10:35:13.979
676.7578125,2019-11-06 10:35:14.656
680.6640625,2019-11-06 10:35:15.336
674.8046875,2019-11-06 10:35:16.011
677.734375,2019-11-06 10:35:16.689
682.6171875,2019-11-06 10:35:17.371
691.40625,2019-11-06 10:35:18.063
693.359375,2019-11-06 10:35:18.756
692.3828125,2019-11-06 10:35:19.449
674.8046875,2019-11-06 10:35:20.123
670.8984375,2019-11-06 10:35:20.794
668.9453125,2019-11-06 10:35:21.463
670.8984375,2019-11-06 10:35:22.134
666.9921875,2019-11-06 10:35:22.801
663.0859375,2019-11-06 10:35:23.464
653.3203125,2019-11-06 10:35:24.118
648.4375,2019-11-06 10:35:24.766
658.203125,2019-11-06 10:35:25.424
662.109375,2019-11-06 10:35:26.086
666.9921875,2019-11-06 10:35:26.753
668.9453125,2019-11-06 10:35:27.422
651.3671875,2019-11-06 10:35:28.074
649.4140625,2019-11-06 10:35:28.723
653.3203125,2019-11-06 10:35:29.376
667.96875,2019-11-06 10:35:30.044
673.828125,2019-11-06 10:35:30.718
658.203125,2019-11-06 10:35:31.376
656.25,2019-11-06 10:35:32.033
658.203125,2019-11-06 10:35:32.691
670.8984375,2019-11-06 10:35:33.362
665.0390625,2019-11-06 10:35:34.027
665.0390625,2019-11-06 10:35:34.692
654.296875,2019-11-06 10:35:35.346
650.390625,2019-11-06 10:35:35.996
665.0390625,2019-11-06 10:35:36.662
660.15625,2019-11-06 10:35:37.322
656.25,2019-11-06 10:35:37.978
650.390625,2019-11-06 10:35:38.628
638.671875,2019-11-06 10:35:39.267
643.5546875,2019-11-06 10:35:39.911
649.4140625,2019-11-06 10:35:40.560
656.25,2019-11-06 10:35:41.216
663.0859375,2019-11-06 10:35:41.879
656.25,2019-11-06 10:35:42.536
652.34375,2019-11-06 10:35:43.188
637.6953125,2019-11-06 10:35:43.826
646.484375,2019-11-06 10:35:44.472
653.3203125,2019-11-06 10:35:45.125
642.578125,2019-11-06 10:35:45.768
654.296875,2019-11-06 10:35:46.422
659.1796875,2019-11-06 10:35:47.081
648.4375,2019-11-06 10:35:47.730
642.578125,2019-11-06 10:35:48.372
643.5546875,2019-11-06 10:35:49.016
645.5078125,2019-11-06 10:35:49.662
674.8046875,2019-11-06 10:35:50.336
666.9921875,2019-11-06 10:35:51.003
653.3203125,2019-11-06 10:35:51.657
650.390625,2019-11-06 10:35:52.307
667.96875,2019-11-06 10:35:52.975
675.78125,2019-11-06 10:35:53.651
671.875,2019-11-06 10:35:54.323
665.0390625,2019-11-06 10:35:54.988
656.25,2019-11-06 10:35:55.644
657.2265625,2019-11-06 10:35:56.301
672.8515625,2019-11-06 10:35:56.974
675.78125,2019-11-06 10:35:57.650
666.9921875,2019-11-06 10:35:58.317
662.109375,2019-11-06 10:35:58.979
656.25,2019-11-06 10:35:59.635
647.4609375,2019-11-06 10:36:00.283
634.765625,2019-11-06 10:36:00.917
627.9296875,2019-11-06 10:36:01.545
620.1171875,2019-11-06 10:36:02.165
604.4921875,2019-11-06 10:36:02.770
625.9765625,2019-11-06 10:36:03.396
650.390625,2019-11-06 10:36:04.046
653.3203125,2019-11-06 10:36:04.700
651.3671875,2019-11-06 10:36:05.351
643.5546875,2019-11-06 10:36:05.995
631.8359375,2019-11-06 10:36:06.626
635.7421875,2019-11-06 10:36:07.262
646.484375,2019-11-06 10:36:07.909
661.1328125,2019-11-06 10:36:08.570
673.828125,2019-11-06 10:36:09.244
668.9453125,2019-11-06 10:36:09.913
674.8046875,2019-11-06 10:36:10.587
666.015625,2019-11-06 10:36:11.253
671.875,2019-11-06 10:36:11.925
674.8046875,2019-11-06 10:36:12.600
682.6171875,2019-11-06 10:36:13.283
689.453125,2019-11-06 10:36:13.972
682.6171875,2019-11-06 10:36:14.655
656.25,2019-11-06 10:36:15.311
655.2734375,2019-11-06 10:36:15.966
665.0390625,2019-11-06 10:36:16.631
682.6171875,2019-11-06 10:36:17.314
698.2421875,2019-11-06 10:36:18.012
690.4296875,2019-11-06 10:36:18.703
682.6171875,2019-11-06 10:36:19.385
686.5234375,2019-11-06 10:36:20.072
681.640625,2019-11-06 10:36:20.753
679.6875,2019-11-06 10:36:21.433
678.7109375,2019-11-06 10:36:22.112
674.8046875,2019-11-06 10:36:22.787
668.9453125,2019-11-06 10:36:23.455
665.0390625,2019-11-06 10:36:24.121
660.15625,2019-11-06 10:36:24.781
659.1796875,2019-11-06 10:36:25.440
651.3671875,2019-11-06 10:36:26.091
640.625,2019-11-06 10:36:26.732
639.6484375,2019-11-06 10:36:27.371
636.71875,2019-11-06 10:36:28.008
639.6484375,2019-11-06 10:36:28.648
643.5546875,2019-11-06 10:36:29.291
635.7421875,2019-11-06 10:36:29.927
633.7890625,2019-11-06 10:36:30.561
639.6484375,2019-11-06 10:36:31.201
641.6015625,2019-11-06 10:36:31.842
643.5546875,2019-11-06 10:36:32.486
656.25,2019-11-06 10:36:33.142
652.34375,2019-11-06 10:36:33.794
657.2265625,2019-11-06 10:36:34.452
685.546875,2019-11-06 10:36:35.137
688.4765625,2019-11-06 10:36:35.826
690.4296875,2019-11-06 10:36:36.516
685.546875,2019-11-06 10:36:37.202
672.8515625,2019-11-06 10:36:37.874
667.96875,2019-11-06 10:36:38.542
667.96875,2019-11-06 10:36:39.210
661.1328125,2019-11-06 10:36:39.871
653.3203125,2019-11-06 10:36:40.525
644.53125,2019-11-06 10:36:41.169
646.484375,2019-11-06 10:36:41.816
664.0625,2019-11-06 10:36:42.480
673.828125,2019-11-06 10:36:43.154
678.7109375,2019-11-06 10:36:43.832
678.7109375,2019-11-06 10:36:44.511
666.9921875,2019-11-06 10:36:45.178
672.8515625,2019-11-06 10:36:45.851
675.78125,2019-11-06 10:36:46.527
672.8515625,2019-11-06 10:36:47.200
666.9921875,2019-11-06 10:36:47.867
654.296875,2019-11-06 10:36:48.521
654.296875,2019-11-06 10:36:49.175
663.0859375,2019-11-06 10:36:49.838
671.875,2019-11-06 10:36:50.510
670.8984375,2019-11-06 10:36:51.181
673.828125,2019-11-06 10:36:51.855
666.015625,2019-11-06 10:36:52.521
671.875,2019-11-06 10:36:53.193
667.96875,2019-11-06 10:36:53.861
668.9453125,2019-11-06 10:36:54.530
679.6875,2019-11-06 10:36:55.209
685.546875,2019-11-06 10:36:55.895
680.6640625,2019-11-06 10:36:56.576
679.6875,2019-11-06 10:36:57.255
683.59375,2019-11-06 10:36:57.939
685.546875,2019-11-06 10:36:58.624
684.5703125,2019-11-06 10:36:59.309
689.453125,2019-11-06 10:36:59.998
691.40625,2019-11-06 10:37:00.690
692.3828125,2019-11-06 10:37:01.382
688.4765625,2019-11-06 10:37:02.071
684.5703125,2019-11-06 10:37:02.755
673.828125,2019-11-06 10:37:03.429
671.875,2019-11-06 10:37:04.101
674.8046875,2019-11-06 10:37:04.776
677.734375,2019-11-06 10:37:05.454
670.8984375,2019-11-06 10:37:06.124
678.7109375,2019-11-06 10:37:06.803
664.0625,2019-11-06 10:37:07.467
653.3203125,2019-11-06 10:37:08.121
666.015625,2019-11-06 10:37:08.787
676.7578125,2019-11-06 10:37:09.463
685.546875,2019-11-06 10:37:10.149
680.6640625,2019-11-06 10:37:10.829
673.828125,2019-11-06 10:37:11.503
663.0859375,2019-11-06 10:37:12.166
658.203125,2019-11-06 10:37:12.825
663.0859375,2019-11-06 10:37:13.488
674.8046875,2019-11-06 10:37:14.163
687.5,2019-11-06 10:37:14.850
692.3828125,2019-11-06 10:37:15.542
692.3828125,2019-11-06 10:37:16.235
691.40625,2019-11-06 10:37:16.926
697.265625,2019-11-06 10:37:17.623
691.40625,2019-11-06 10:37:18.315
703.125,2019-11-06 10:37:19.018
702.1484375,2019-11-06 10:37:19.720
686.5234375,2019-11-06 10:37:20.407
680.6640625,2019-11-06 10:37:21.087
677.734375,2019-11-06 10:37:21.765
687.5,2019-11-06 10:37:22.453
689.453125,2019-11-06 10:37:23.142
692.3828125,2019-11-06 10:37:23.834
684.5703125,2019-11-06 10:37:24.519
675.78125,2019-11-06 10:37:25.195
671.875,2019-11-06 10:37:25.867
673.828125,2019-11-06 10:37:26.540
671.875,2019-11-06 10:37:27.212
666.015625,2019-11-06 10:37:27.878
660.15625,2019-11-06 10:37:28.538
646.484375,2019-11-06 10:37:29.185
660.15625,2019-11-06 10:37:29.845
673.828125,2019-11-06 10:37:30.519
679.6875,2019-11-06 10:37:31.199
690.4296875,2019-11-06 10:37:31.889
698.2421875,2019-11-06 10:37:32.587
703.125,2019-11-06 10:37:33.290
697.265625,2019-11-06 10:37:33.988
706.0546875,2019-11-06 10:37:34.694
708.0078125,2019-11-06 10:37:35.402
698.2421875,2019-11-06 10:37:36.100
678.7109375,2019-11-06 10:37:36.779
670.8984375,2019-11-06 10:37:37.450
673.828125,2019-11-06 10:37:38.123
673.828125,2019-11-06 10:37:38.797
678.7109375,2019-11-06 10:37:39.476
678.7109375,2019-11-06 10:37:40.155
683.59375,2019-11-06 10:37:40.838
676.7578125,2019-11-06 10:37:41.515
683.59375,2019-11-06 10:37:42.199
685.546875,2019-11-06 10:37:42.884
688.4765625,2019-11-06 10:37:43.573
691.40625,2019-11-06 10:37:44.264
685.546875,2019-11-06 10:37:44.950
678.7109375,2019-11-06 10:37:45.628
683.59375,2019-11-06 10:37:46.312
679.6875,2019-11-06 10:37:46.992
685.546875,2019-11-06 10:37:47.677
681.640625,2019-11-06 10:37:48.359
681.640625,2019-11-06 10:37:49.040
669.921875,2019-11-06 10:37:49.710
662.109375,2019-11-06 10:37:50.372
672.8515625,2019-11-06 10:37:51.045
671.875,2019-11-06 10:37:51.717
678.7109375,2019-11-06 10:37:52.396
672.8515625,2019-11-06 10:37:53.069
665.0390625,2019-11-06 10:37:53.734
643.5546875,2019-11-06 10:37:54.377
650.390625,2019-11-06 10:37:55.028
655.2734375,2019-11-06 10:37:55.683
655.2734375,2019-11-06 10:37:56.338
656.25,2019-11-06 10:37:56.995
641.6015625,2019-11-06 10:37:57.636
634.765625,2019-11-06 10:37:58.271
631.8359375,2019-11-06 10:37:58.903
639.6484375,2019-11-06 10:37:59.542
640.625,2019-11-06 10:38:00.183
635.7421875,2019-11-06 10:38:00.819
626.953125,2019-11-06 10:38:01.446
611.328125,2019-11-06 10:38:02.057
619.140625,2019-11-06 10:38:02.676
637.6953125,2019-11-06 10:38:03.314
659.1796875,2019-11-06 10:38:03.973
693.359375,2019-11-06 10:38:04.666
693.359375,2019-11-06 10:38:05.360
685.546875,2019-11-06 10:38:06.045
668.9453125,2019-11-06 10:38:06.714
663.0859375,2019-11-06 10:38:07.377
669.921875,2019-11-06 10:38:08.047
669.921875,2019-11-06 10:38:08.717
670.8984375,2019-11-06 10:38:09.388
659.1796875,2019-11-06 10:38:10.047
643.5546875,2019-11-06 10:38:10.691
633.7890625,2019-11-06 10:38:11.325
640.625,2019-11-06 10:38:11.965
648.4375,2019-11-06 10:38:12.614
654.296875,2019-11-06 10:38:13.268
645.5078125,2019-11-06 10:38:13.913
643.5546875,2019-11-06 10:38:14.557
651.3671875,2019-11-06 10:38:15.208
661.1328125,2019-11-06 10:38:15.870
663.0859375,2019-11-06 10:38:16.533
657.2265625,2019-11-06 10:38:17.190
659.1796875,2019-11-06 10:38:17.849
670.8984375,2019-11-06 10:38:18.520
668.9453125,2019-11-06 10:38:19.189
671.875,2019-11-06 10:38:19.861
673.828125,2019-11-06 10:38:20.535
681.640625,2019-11-06 10:38:21.216
685.546875,2019-11-06 10:38:21.902
704.1015625,2019-11-06 10:38:22.606
717.7734375,2019-11-06 10:38:23.324
711.9140625,2019-11-06 10:38:24.036
697.265625,2019-11-06 10:38:24.733
702.1484375,2019-11-06 10:38:25.435
680.6640625,2019-11-06 10:38:26.116
668.9453125,2019-11-06 10:38:26.785
663.0859375,2019-11-06 10:38:27.448
659.1796875,2019-11-06 10:38:28.107
668.9453125,2019-11-06 10:38:28.776
676.7578125,2019-11-06 10:38:29.453
670.8984375,2019-11-06 10:38:30.123
664.0625,2019-11-06 10:38:30.788
681.640625,2019-11-06 10:38:31.469
701.171875,2019-11-06 10:38:32.170
703.125,2019-11-06 10:38:32.873
697.265625,2019-11-06 10:38:33.571
686.5234375,2019-11-06 10:38:34.257
666.9921875,2019-11-06 10:38:34.924
634.765625,2019-11-06 10:38:35.559
632.8125,2019-11-06 10:38:36.192
637.6953125,2019-11-06 10:38:36.829
649.4140625,2019-11-06 10:38:37.479
675.78125,2019-11-06 10:38:38.155
690.4296875,2019-11-06 10:38:38.845
695.3125,2019-11-06 10:38:39.540
704.1015625,2019-11-06 10:38:40.245
696.2890625,2019-11-06 10:38:40.941
688.4765625,2019-11-06 10:38:41.629
684.5703125,2019-11-06 10:38:42.314
676.7578125,2019-11-06 10:38:42.991
690.4296875,2019-11-06 10:38:43.681
695.3125,2019-11-06 10:38:44.376
706.0546875,2019-11-06 10:38:45.082
688.4765625,2019-11-06 10:38:45.771
692.3828125,2019-11-06 10:38:46.463
697.265625,2019-11-06 10:38:47.161
710.9375,2019-11-06 10:38:47.871
743.1640625,2019-11-06 10:38:48.615
758.7890625,2019-11-06 10:38:49.373
741.2109375,2019-11-06 10:38:50.115
728.515625,2019-11-06 10:38:50.843
717.7734375,2019-11-06 10:38:51.561
703.125,2019-11-06 10:38:52.264
704.1015625,2019-11-06 10:38:52.968
695.3125,2019-11-06 10:38:53.663
680.6640625,2019-11-06 10:38:54.344
670.8984375,2019-11-06 10:38:55.015
657.2265625,2019-11-06 10:38:55.672
652.34375,2019-11-06 10:38:56.325
640.625,2019-11-06 10:38:56.965
635.7421875,2019-11-06 10:38:57.601
630.859375,2019-11-06 10:38:58.232
622.0703125,2019-11-06 10:38:58.854
625.9765625,2019-11-06 10:38:59.480
639.6484375,2019-11-06 10:39:00.120
660.15625,2019-11-06 10:39:00.780
687.5,2019-11-06 10:39:01.467
682.6171875,2019-11-06 10:39:02.150
691.40625,2019-11-06 10:39:02.841
690.4296875,2019-11-06 10:39:03.532
681.640625,2019-11-06 10:39:04.213
664.0625,2019-11-06 10:39:04.877
666.9921875,2019-11-06 10:39:05.544
663.0859375,2019-11-06 10:39:06.207
657.2265625,2019-11-06 10:39:06.865
646.484375,2019-11-06 10:39:07.511
636.71875,2019-11-06 10:39:08.148
639.6484375,2019-11-06 10:39:08.788
640.625,2019-11-06 10:39:09.428
642.578125,2019-11-06 10:39:10.071
646.484375,2019-11-06 10:39:10.717
639.6484375,2019-11-06 10:39:11.357
644.53125,2019-11-06 10:39:12.001
651.3671875,2019-11-06 10:39:12.653
652.34375,2019-11-06 10:39:13.305
659.1796875,2019-11-06 10:39:13.964
656.25,2019-11-06 10:39:14.621
660.15625,2019-11-06 10:39:15.281
653.3203125,2019-11-06 10:39:15.934
655.2734375,2019-11-06 10:39:16.589
652.34375,2019-11-06 10:39:17.242
641.6015625,2019-11-06 10:39:17.883
624.0234375,2019-11-06 10:39:18.507
630.859375,2019-11-06 10:39:19.138
629.8828125,2019-11-06 10:39:19.768
632.8125,2019-11-06 10:39:20.401
628.90625,2019-11-06 10:39:21.030
623.046875,2019-11-06 10:39:21.653
629.8828125,2019-11-06 10:39:22.283
631.8359375,2019-11-06 10:39:22.914
632.8125,2019-11-06 10:39:23.547
629.8828125,2019-11-06 10:39:24.177
624.0234375,2019-11-06 10:39:24.801
627.9296875,2019-11-06 10:39:25.429
620.1171875,2019-11-06 10:39:26.049
617.1875,2019-11-06 10:39:26.666
615.234375,2019-11-06 10:39:27.282
620.1171875,2019-11-06 10:39:27.902
624.0234375,2019-11-06 10:39:28.526
629.8828125,2019-11-06 10:39:29.156
625.9765625,2019-11-06 10:39:29.782
630.859375,2019-11-06 10:39:30.413
626.953125,2019-11-06 10:39:31.039
626.953125,2019-11-06 10:39:31.666
623.046875,2019-11-06 10:39:32.289
619.140625,2019-11-06 10:39:32.909
610.3515625,2019-11-06 10:39:33.519
610.3515625,2019-11-06 10:39:34.129
623.046875,2019-11-06 10:39:34.752
624.0234375,2019-11-06 10:39:35.376
625.0,2019-11-06 10:39:36.001
617.1875,2019-11-06 10:39:36.619
618.1640625,2019-11-06 10:39:37.237
625.9765625,2019-11-06 10:39:37.863
626.953125,2019-11-06 10:39:38.490
637.6953125,2019-11-06 10:39:39.127
631.8359375,2019-11-06 10:39:39.759
621.09375,2019-11-06 10:39:40.380
624.0234375,2019-11-06 10:39:41.004
625.0,2019-11-06 10:39:41.629
632.8125,2019-11-06 10:39:42.262
628.90625,2019-11-06 10:39:42.891
634.765625,2019-11-06 10:39:43.526
644.53125,2019-11-06 10:39:44.170
642.578125,2019-11-06 10:39:44.813
656.25,2019-11-06 10:39:45.469
644.53125,2019-11-06 10:39:46.114
635.7421875,2019-11-06 10:39:46.749
636.71875,2019-11-06 10:39:47.386
640.625,2019-11-06 10:39:48.027
637.6953125,2019-11-06 10:39:48.664
634.765625,2019-11-06 10:39:49.299
635.7421875,2019-11-06 10:39:49.935
626.953125,2019-11-06 10:39:50.562
629.8828125,2019-11-06 10:39:51.192
637.6953125,2019-11-06 10:39:51.829
643.5546875,2019-11-06 10:39:52.473
645.5078125,2019-11-06 10:39:53.119
639.6484375,2019-11-06 10:39:53.758
643.5546875,2019-11-06 10:39:54.402
651.3671875,2019-11-06 10:39:55.053
660.15625,2019-11-06 10:39:55.713
653.3203125,2019-11-06 10:39:56.367
655.2734375,2019-11-06 10:39:57.022
651.3671875,2019-11-06 10:39:57.673
648.4375,2019-11-06 10:39:58.322
648.4375,2019-11-06 10:39:58.970
640.625,2019-11-06 10:39:59.611
644.53125,2019-11-06 10:40:00.255
648.4375,2019-11-06 10:40:00.904
644.53125,2019-11-06 10:40:01.548
645.5078125,2019-11-06 10:40:02.194
642.578125,2019-11-06 10:40:02.836
635.7421875,2019-11-06 10:40:03.472
647.4609375,2019-11-06 10:40:04.120
658.203125,2019-11-06 10:40:04.778
663.0859375,2019-11-06 10:40:05.441
671.875,2019-11-06 10:40:06.113
666.9921875,2019-11-06 10:40:06.780
660.15625,2019-11-06 10:40:07.440
660.15625,2019-11-06 10:40:08.100
664.0625,2019-11-06 10:40:08.764
669.921875,2019-11-06 10:40:09.434
672.8515625,2019-11-06 10:40:10.107
679.6875,2019-11-06 10:40:10.787
681.640625,2019-11-06 10:40:11.468
669.921875,2019-11-06 10:40:12.138
675.78125,2019-11-06 10:40:12.814
672.8515625,2019-11-06 10:40:13.487
662.109375,2019-11-06 10:40:14.149
650.390625,2019-11-06 10:40:14.799
635.7421875,2019-11-06 10:40:15.435
624.0234375,2019-11-06 10:40:16.059
634.765625,2019-11-06 10:40:16.694
647.4609375,2019-11-06 10:40:17.341
653.3203125,2019-11-06 10:40:17.995
655.2734375,2019-11-06 10:40:18.650
663.0859375,2019-11-06 10:40:19.313
659.1796875,2019-11-06 10:40:19.972
664.0625,2019-11-06 10:40:20.636
667.96875,2019-11-06 10:40:21.304
663.0859375,2019-11-06 10:40:21.967
655.2734375,2019-11-06 10:40:22.622
653.3203125,2019-11-06 10:40:23.276
650.390625,2019-11-06 10:40:23.926
651.3671875,2019-11-06 10:40:24.578
660.15625,2019-11-06 10:40:25.238
663.0859375,2019-11-06 10:40:25.901
660.15625,2019-11-06 10:40:26.561
652.34375,2019-11-06 10:40:27.213
657.2265625,2019-11-06 10:40:27.871
664.0625,2019-11-06 10:40:28.535
662.109375,2019-11-06 10:40:29.197
665.0390625,2019-11-06 10:40:29.862
660.15625,2019-11-06 10:40:30.522
656.25,2019-11-06 10:40:31.178
662.109375,2019-11-06 10:40:31.840
669.921875,2019-11-06 10:40:32.510
680.6640625,2019-11-06 10:40:33.191
674.8046875,2019-11-06 10:40:33.866
670.8984375,2019-11-06 10:40:34.537
663.0859375,2019-11-06 10:40:35.200
657.2265625,2019-11-06 10:40:35.857
660.15625,2019-11-06 10:40:36.517
653.3203125,2019-11-06 10:40:37.170
649.4140625,2019-11-06 10:40:37.820
642.578125,2019-11-06 10:40:38.462
643.5546875,2019-11-06 10:40:39.106
649.4140625,2019-11-06 10:40:39.755
653.3203125,2019-11-06 10:40:40.409
667.96875,2019-11-06 10:40:41.077
663.0859375,2019-11-06 10:40:41.740
664.0625,2019-11-06 10:40:42.404
675.78125,2019-11-06 10:40:43.079
678.7109375,2019-11-06 10:40:43.758
670.8984375,2019-11-06 10:40:44.429
660.15625,2019-11-06 10:40:45.089
663.0859375,2019-11-06 10:40:45.752
668.9453125,2019-11-06 10:40:46.421
675.78125,2019-11-06 10:40:47.097
674.8046875,2019-11-06 10:40:47.772
666.9921875,2019-11-06 10:40:48.439
649.4140625,2019-11-06 10:40:49.088
651.3671875,2019-11-06 10:40:49.740
657.2265625,2019-11-06 10:40:50.397
651.3671875,2019-11-06 10:40:51.048
656.25,2019-11-06 10:40:51.704
646.484375,2019-11-06 10:40:52.351
656.25,2019-11-06 10:40:53.007
669.921875,2019-11-06 10:40:53.677
676.7578125,2019-11-06 10:40:54.354
688.4765625,2019-11-06 10:40:55.042
687.5,2019-11-06 10:40:55.730
684.5703125,2019-11-06 10:40:56.414
682.6171875,2019-11-06 10:40:57.097
669.921875,2019-11-06 10:40:57.767
663.0859375,2019-11-06 10:40:58.430
656.25,2019-11-06 10:40:59.086
632.8125,2019-11-06 10:40:59.719
632.8125,2019-11-06 10:41:00.352
632.8125,2019-11-06 10:41:00.985
635.7421875,2019-11-06 10:41:01.621
648.4375,2019-11-06 10:41:02.269
645.5078125,2019-11-06 10:41:02.914
653.3203125,2019-11-06 10:41:03.568
667.96875,2019-11-06 10:41:04.236
699.21875,2019-11-06 10:41:04.935
699.21875,2019-11-06 10:41:05.634
696.2890625,2019-11-06 10:41:06.330
688.4765625,2019-11-06 10:41:07.019
670.8984375,2019-11-06 10:41:07.690
660.15625,2019-11-06 10:41:08.350
663.0859375,2019-11-06 10:41:09.013
663.0859375,2019-11-06 10:41:09.676
661.1328125,2019-11-06 10:41:10.337
646.484375,2019-11-06 10:41:10.984
635.7421875,2019-11-06 10:41:11.620
639.6484375,2019-11-06 10:41:12.259
638.671875,2019-11-06 10:41:12.898
642.578125,2019-11-06 10:41:13.540
644.53125,2019-11-06 10:41:14.185
649.4140625,2019-11-06 10:41:14.834
631.8359375,2019-11-06 10:41:15.466
630.859375,2019-11-06 10:41:16.097
637.6953125,2019-11-06 10:41:16.735
636.71875,2019-11-06 10:41:17.371
639.6484375,2019-11-06 10:41:18.011
630.859375,2019-11-06 10:41:18.642
618.1640625,2019-11-06 10:41:19.260
617.1875,2019-11-06 10:41:19.877
620.1171875,2019-11-06 10:41:20.497
624.0234375,2019-11-06 10:41:21.121
625.9765625,2019-11-06 10:41:21.747
614.2578125,2019-11-06 10:41:22.362
613.28125,2019-11-06 10:41:22.975
618.1640625,2019-11-06 10:41:23.593
617.1875,2019-11-06 10:41:24.210
615.234375,2019-11-06 10:41:24.826
608.3984375,2019-11-06 10:41:25.434
606.4453125,2019-11-06 10:41:26.040
611.328125,2019-11-06 10:41:26.652
619.140625,2019-11-06 10:41:27.271
625.0,2019-11-06 10:41:27.896
617.1875,2019-11-06 10:41:28.513
612.3046875,2019-11-06 10:41:29.125
618.1640625,2019-11-06 10:41:29.744
621.09375,2019-11-06 10:41:30.365
625.0,2019-11-06 10:41:30.990
621.09375,2019-11-06 10:41:31.611
609.375,2019-11-06 10:41:32.220
604.4921875,2019-11-06 10:41:32.825
615.234375,2019-11-06 10:41:33.440
621.09375,2019-11-06 10:41:34.061
633.7890625,2019-11-06 10:41:34.695
635.7421875,2019-11-06 10:41:35.330
620.1171875,2019-11-06 10:41:35.951
628.90625,2019-11-06 10:41:36.579
632.8125,2019-11-06 10:41:37.212
631.8359375,2019-11-06 10:41:37.844
629.8828125,2019-11-06 10:41:38.474
