RR Interval [ms],Time
643.5546875,2019-11-06 11:36:54.136
642.578125,2019-11-06 11:36:54.779
643.5546875,2019-11-06 11:36:55.422
650.390625,2019-11-06 11:36:56.073
657.2265625,2019-11-06 11:36:56.730
667.96875,2019-11-06 11:36:57.398
666.9921875,2019-11-06 11:36:58.065
650.390625,2019-11-06 11:36:58.715
659.1796875,2019-11-06 11:36:59.375
660.15625,2019-11-06 11:37:00.035
653.3203125,2019-11-06 11:37:00.688
648.4375,2019-11-06 11:37:01.336
631.8359375,2019-11-06 11:37:01.968
637.6953125,2019-11-06 11:37:02.606
649.4140625,2019-11-06 11:37:03.255
674.8046875,2019-11-06 11:37:03.930
664.0625,2019-11-06 11:37:04.594
665.0390625,2019-11-06 11:37:05.259
651.3671875,2019-11-06 11:37:05.911
665.0390625,2019-11-06 11:37:06.576
660.15625,2019-11-06 11:37:07.236
666.015625,2019-11-06 11:37:07.902
662.109375,2019-11-06 11:37:08.564
645.5078125,2019-11-06 11:37:09.210
628.90625,2019-11-06 11:37:09.838
636.71875,2019-11-06 11:37:10.475
643.5546875,2019-11-06 11:37:11.119
658.203125,2019-11-06 11:37:11.777
668.9453125,2019-11-06 11:37:12.446
677.734375,2019-11-06 11:37:13.124
659.1796875,2019-11-06 11:37:13.783
640.625,2019-11-06 11:37:14.423
658.203125,2019-11-06 11:37:15.082
659.1796875,2019-11-06 11:37:15.741
653.3203125,2019-11-06 11:37:16.394
652.34375,2019-11-06 11:37:17.046
640.625,2019-11-06 11:37:17.687
632.8125,2019-11-06 11:37:18.320
630.859375,2019-11-06 11:37:18.951
639.6484375,2019-11-06 11:37:19.590
660.15625,2019-11-06 11:37:20.251
661.1328125,2019-11-06 11:37:20.912
670.8984375,2019-11-06 11:37:21.583
661.1328125,2019-11-06 11:37:22.244
656.25,2019-11-06 11:37:22.900
654.296875,2019-11-06 11:37:23.554
653.3203125,2019-11-06 11:37:24.208
658.203125,2019-11-06 11:37:24.866
646.484375,2019-11-06 11:37:25.512
633.7890625,2019-11-06 11:37:26.146
628.90625,2019-11-06 11:37:26.775
630.859375,2019-11-06 11:37:27.406
627.9296875,2019-11-06 11:37:28.034
628.90625,2019-11-06 11:37:28.663
625.9765625,2019-11-06 11:37:29.289
620.1171875,2019-11-06 11:37:29.909
636.71875,2019-11-06 11:37:30.545
646.484375,2019-11-06 11:37:31.192
650.390625,2019-11-06 11:37:31.842
659.1796875,2019-11-06 11:37:32.501
646.484375,2019-11-06 11:37:33.148
638.671875,2019-11-06 11:37:33.787
655.2734375,2019-11-06 11:37:34.442
646.484375,2019-11-06 11:37:35.088
647.4609375,2019-11-06 11:37:35.736
